0.5371764148194709 0.708598143866415 0.6041392509565586 0.5194918290125425 0.40195890894966807
0.7953571824145321 0.516621257237284 0.5715143953252839 0.93729490505588 0.07242360864587628
0.5516766227369699 0.7314863060674939 0.6151766909397769 0.5361704400026938 0.4195307531607193
0.6423465161888963 0.4476270523771776 0.8957645196782182 0.9535297367474946 0.3648333401550144
0.7917766596455877 0.5169207547823502 0.5541277298746633 0.9528899346965115 0.06872647124452122
0.5462177499945269 0.7210464820218806 0.6249248375706589 0.533510435608334 0.40734081997889854
0.9671014582029447 0.8010051112992463 0.45588878822635776 0.7895871879517908 0.11479305062684188
0.5565625916630355 0.7100741581649526 0.6082987141229941 0.5507315800884227 0.4277432716807226
0.5548349183877246 0.7141168091706909 0.5739785607587133 0.543140396132555 0.3916546101929274
0.6560345300690105 0.43253141118380795 0.9159515761703908 0.9565810416328645 0.4071808260426766
0.5524367568081614 0.7118072318691312 0.6054163900135321 0.5574248401825489 0.4328845579315765
0.9681628353129386 0.8096313568195341 0.46849519842376997 0.7969180903828708 0.11047368947674548
0.9847551793406641 0.7897959020842963 0.4721059405190714 0.764102358756719 0.10781048173473214
0.7995486655096153 0.5475951713535149 0.5334857227240181 0.9170883620860516 0.05358072505967083
0.7880094537511042 0.543963565197912 0.5686710383495217 0.9092772531967885 0.08005630422709034
0.6389910861253535 0.4521466199319832 0.8873188637781078 0.9694395804736631 0.3751009465015422
0.5505199955904895 0.6992962084997789 0.5937385568260383 0.5270495110758457 0.4224231617696552
0.9815542430516132 0.7969747972932019 0.4475475357382088 0.791361221206539 0.11520725262264436
0.6351435417793155 0.42764213914427657 0.8821378663851016 0.9654924701080405 0.3795130401007073
0.8078687401349726 0.5072643238783234 0.5784283013203869 0.9217954418507551 0.08317932615515496
0.6162785726494651 0.4275894750612269 0.9095204355261453 0.9601571207873987 0.3877050428064134
0.815080431357478 0.5236153083674099 0.570295272091345 0.929073934861027 0.06160020698466648
0.5628641916062425 0.7253397812242534 0.5958361746804987 0.5462385244702638 0.4490439130899239
0.7743883469394395 0.5105535243834937 0.5517594816193676 0.930131649708231 0.06462699240748093
0.8116888606935562 0.5530185803295625 0.5847899000634513 0.9237559178543693 0.04533993869724236
0.8058357573929247 0.5355125754516952 0.5670186475518126 0.9427040024955561 0.07229747135735407
0.9786182618100474 0.7815176340194206 0.4438663913566088 0.7816874190758464 0.12794252318707125
0.10750539286253301 0.023072476553221276 0.849884071441844 0.7871939530150203 0.8656257208471839
0.09009375219944449 0.0064045123027290235 0.8422690826320849 0.7813167953076879 0.8894840792889106
0.08619832773026274 0.008197185221629918 0.829882557511478 0.7758749944632363 0.8518381825796498
0.5536844739833021 0.7354171093562321 0.6052473368084382 0.5573706141095683 0.420837436637321
0.7925993537574287 0.5281112477521747 0.5966674049714645 0.9088097869672283 0.07837354925051282
0.9902689502858494 0.7974185356814482 0.4549912000461824 0.7787542759895987 0.1177102276230933
0.07257223622613324 0.014761217883813696 0.8313430395345515 0.7990980897794752 0.868739397729797
0.9985185076525038 0.7858920863539814 0.4622637699628906 0.7865026493899582 0.1275333006622885
0.9722770014233869 0.8047921124708916 0.45138999630656607 0.7939886417694723 0.10441162794902953
0.09505132347256508 0.013264007872571705 0.8186972768289736 0.7820946714275462 0.8749746626970606
0.6259106254351209 0.43706484185653915 0.9128606037883841 0.9313962640802548 0.3797353970661095
0.6513045403081018 0.4454095847897166 0.8790075010520305 0.9469328021937045 0.38649117423009016
0.7989533746240396 0.5390824367510266 0.5773182166767883 0.9322058807291017 0.07826004474359277
0.7848380549022331 0.530518613263183 0.5744188275614737 0.9474681204380312 0.07789079796864809
0.6527344875486047 0.438465037225856 0.8826847958424495 0.9856621656173958 0.36823061051922323
0.08370696788866604 -0.009404153313810042 0.8374329185004034 0.7964985612189884 0.8575619899484888
0.6205755591842019 0.44729256782287635 0.88717089693543 0.9678473776717949 0.36480474903016097
0.6516737114884491 0.45020350752272414 0.8845164308347346 0.9596468395947642 0.367021286971269
0.7787426129591299 0.5293389175070995 0.5718892899578053 0.933092212239807 0.06814315408158247
0.7880768600931206 0.5152058610557144 0.5802024975504811 0.9075975417523366 0.07143628316603715
0.08441814011209424 0.02159080740271394 0.8344631418090972 0.7641053800686131 0.8719336194944635
